cycle_index,t_ms,pixel_width
-1,5107.472,135
-1,5113.934,135
-1,5120.808,135
-1,5127.379,135
-1,5133.963,135
-1,5141.253,135
-1,5147.893,135
-1,5155.290,135
-1,5160.657,135
-1,5166.999,135
-1,5174.052,135
-1,5180.616,135
-1,5189.822,135
-1,5196.507,135
-1,5203.290,135
-1,5211.982,135
-1,5218.942,135
-1,5225.731,135
-1,5232.527,135
-1,5239.524,135
-1,5246.232,135
-1,5253.265,135
-1,5260.471,135
-1,5267.327,137
-1,5274.479,137
-1,5281.141,137
-1,5289.062,137
-1,5295.821,137
-1,5303.157,137
-1,5310.308,137
-1,5317.018,137
-1,5324.002,137
-1,5331.972,137
-1,5339.009,137
-1,5345.838,137
-1,5353.026,137
-1,5359.852,137
-1,5366.398,137
-1,5373.725,137
-1,5379.216,137
-1,5385.608,137
-1,5392.608,137
-1,5399.302,137
-1,5406.746,137
-1,5413.477,137
-1,5420.384,137
-1,5426.903,137
-1,5433.588,139
-1,5440.598,139
-1,5447.109,139
-1,5454.305,139
-1,5460.843,139
-1,5467.584,139
-1,5474.626,139
-1,5481.087,139
-1,5488.541,139
-1,5495.709,139
-1,5502.820,139
-1,5511.791,139
-1,5518.489,139
-1,5525.655,139
-1,5532.182,139
-1,5540.030,139
-1,5546.594,139
-1,5553.933,139
-1,5560.929,139
-1,5568.177,139
-1,5575.385,139
-1,5582.094,139
-1,5589.678,139
-1,5596.328,139
-1,5603.672,142
-1,5612.050,142
-1,5619.961,142
-1,5627.044,142
-1,5635.531,142
-1,5642.520,142
-1,5651.804,142
-1,5658.767,142
-1,5665.402,142
-1,5672.613,142
-1,5679.391,142
-1,5686.496,142
-1,5693.272,142
-1,5699.890,142
-1,5706.854,142
-1,5713.604,142
-1,5720.705,142
-1,5727.201,142
-1,5733.712,142
-1,5740.721,142
-1,5747.343,142
-1,5754.309,142
-1,5761.170,142
-1,5768.026,144
-1,5775.133,144
-1,5781.919,144
-1,5792.392,144
-1,5799.962,144
-1,5806.788,144
-1,5813.526,144
-1,5820.429,144
-1,5827.168,144
-1,5833.884,144
-1,5840.871,144
-1,5847.350,144
-1,5854.375,144
-1,5860.862,144
-1,5867.474,144
-1,5874.362,144
-1,5880.763,144
-1,5887.946,144
-1,5894.453,144
-1,5901.154,144
-1,5908.376,144
-1,5914.976,144
-1,5922.270,144
-1,5931.608,144
-1,5938.257,146
-1,5945.467,146
-1,5951.934,146
-1,5959.158,146
-1,5965.962,146
-1,5972.926,146
-1,5979.466,146
-1,5986.334,146
-1,5993.092,146
-1,5999.621,146
-1,6006.559,146
-1,6013.358,146
-1,6020.363,146
-1,6026.941,146
-1,6033.739,146
-1,6040.787,146
-1,6047.516,146
-1,6054.336,146
-1,6060.914,146
-1,6067.815,146
-1,6074.916,146
-1,6081.579,146
-1,6088.760,146
-1,6095.255,146
-1,6103.033,148
-1,6112.079,148
-1,6118.208,148
-1,6125.105,148
-1,6131.927,148
-1,6139.141,148
-1,6145.971,148
-1,6152.932,148
-1,6159.526,148
-1,6166.344,148
-1,6173.458,148
-1,6181.750,148
-1,6189.558,148
-1,6196.258,148
-1,6202.940,148
-1,6211.998,148
-1,6218.649,148
-1,6225.283,148
-1,6231.631,148
-1,6239.017,148
-1,6245.637,148
-1,6252.765,148
-1,6259.632,148
-1,6266.336,150
-1,6273.152,150
-1,6279.497,150
-1,6286.373,150
-1,6292.865,150
-1,6299.294,150
-1,6306.160,150
-1,6312.532,150
-1,6319.230,150
-1,6325.914,150
-1,6332.362,150
-1,6339.590,150
-1,6346.078,150
-1,6352.735,150
-1,6359.217,150
-1,6365.642,150
-1,6372.388,150
-1,6379.034,150
-1,6385.815,150
-1,6392.478,150
-1,6399.128,150
-1,6406.620,150
-1,6413.200,150
-1,6420.168,150
-1,6426.828,150
-1,6434.330,152
-1,6441.439,152
-1,6447.881,152
-1,6455.308,152
-1,6460.704,152
-1,6467.325,152
-1,6474.250,152
-1,6480.726,152
-1,6487.882,152
-1,6494.399,152
-1,6501.220,152
-1,6508.225,152
-1,6514.802,152
-1,6522.147,152
-1,6531.636,152
-1,6538.774,152
-1,6545.313,152
-1,6552.335,152
-1,6559.185,152
-1,6565.729,152
-1,6573.155,152
-1,6579.859,152
-1,6586.640,152
-1,6593.151,152
-1,6599.836,154
-1,6607.204,154
-1,6613.804,154
-1,6621.028,154
-1,6627.303,154
-1,6633.865,154
-1,6641.050,154
-1,6647.440,154
-1,6654.605,154
-1,6661.100,154
-1,6667.720,154
-1,6674.719,154
-1,6681.358,154
-1,6688.898,154
-1,6695.466,154
-1,6702.428,154
-1,6711.974,154
-1,6718.830,154
-1,6725.702,154
-1,6732.463,154
-1,6739.443,154
-1,6745.981,154
-1,6752.651,154
-1,6759.363,154
-1,6766.182,156
-1,6773.375,156
-1,6780.093,156
-1,6787.071,156
-1,6793.780,156
-1,6800.503,156
-1,6807.227,156
-1,6813.472,156
-1,6820.573,156
-1,6826.907,156
-1,6833.591,156
-1,6840.629,156
-1,6846.849,156
-1,6853.840,156
-1,6860.193,156
-1,6866.647,156
-1,6873.585,156
-1,6880.134,156
-1,6886.781,156
-1,6893.576,156
-1,6900.116,156
-1,6907.180,156
-1,6913.607,156
-1,6920.915,156
-1,6927.307,156
-1,6933.873,158
-1,6940.860,158
-1,6947.200,158
-1,6954.297,158
-1,6959.612,158
-1,6966.192,158
-1,6972.984,158
-1,6979.725,158
-1,6987.132,158
-1,6993.814,158
-1,7000.515,158
-1,7007.492,158
-1,7014.785,158
-1,7022.185,158
-1,7031.586,158
-1,7038.350,158
-1,7044.987,158
-1,7052.241,158
-1,7059.061,158
-1,7065.788,158
-1,7072.972,158
-1,7079.550,158
-1,7086.419,158
-1,7092.913,158
-1,7099.356,160
-1,7106.268,160
-1,7112.807,160
-1,7119.728,160
-1,7126.295,160
-1,7132.734,160
-1,7140.212,160
-1,7146.850,160
-1,7153.579,160
-1,7160.188,160
-1,7166.956,160
-1,7173.970,160
-1,7180.920,160
-1,7188.192,160
-1,7193.711,160
-1,7200.452,160
-1,7207.485,160
-1,7214.159,160
-1,7220.988,160
-1,7227.201,160
-1,7233.629,160
-1,7240.358,160
-1,7247.336,160
-1,7253.992,160
-1,7259.259,160
-1,7265.784,162
-1,7273.633,162
-1,7280.132,162
-1,7287.411,162
-1,7293.829,162
-1,7300.304,162
-1,7307.143,162
-1,7313.696,162
-1,7321.687,162
-1,7328.198,162
-1,7335.189,162
-1,7342.263,162
-1,7349.086,162
-1,7356.288,162
-1,7362.902,162
-1,7371.831,162
-1,7378.994,162
-1,7385.801,162
-1,7392.877,162
-1,7399.519,162
-1,7406.900,162
-1,7413.586,162
-1,7421.718,162
-1,7428.527,162
-1,7436.077,164
-1,7443.093,164
-1,7449.651,164
-1,7456.601,164
-1,7463.268,164
-1,7471.826,164
-1,7478.434,164
-1,7486.364,164
-1,7493.121,164
-1,7498.938,164
-1,7506.131,164
-1,7512.832,164
-1,7519.387,164
-1,7526.568,164
-1,7532.536,164
-1,7539.567,164
-1,7546.376,164
-1,7552.887,164
-1,7560.186,164
-1,7566.916,164
-1,7574.057,164
-1,7580.497,164
-1,7587.803,164
-1,7594.356,164
-1,7601.097,166
-1,7607.994,166
-1,7614.480,166
-1,7622.482,166
-1,7630.896,166
-1,7638.738,166
-1,7645.904,166
-1,7652.528,166
-1,7659.932,166
-1,7666.439,166
-1,7673.280,166
-1,7680.056,166
-1,7687.023,166
-1,7693.595,166
